"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-28","0.13","81","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-29","0.00","74","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-30","0.00","72","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-05-31","0.00","73","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-01","0.02","76","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-02","0.00","93","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-03","0.11","85","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-04","0.00","90","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-05","0.00","89","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-06","0.00","79","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-07","0.00","82","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-08","0.00","90","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-09","0.33","89","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-10",,"84","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-11","0.00","81","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-12","0.00","84","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-13","0.00","68","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-14","0.00","70","50"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-15","0.00","75","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-16","0.00","84","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-17","0.00","87","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-18","0.00","89","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-19","0.00","91","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-20","0.00","88","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-21","0.00","85","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-22",,"87","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-23","0.04","78","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-24","0.00","80","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-25","0.00","85","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-26",,"80","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-27","0.00","87","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-28","0.00","86","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-29",,"91","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-06-30","0.00","88","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-01","0.00","88","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-02","0.00","90","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-03","0.00","91","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-04","0.00","91","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-05","0.00","92","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-06","0.00","92","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-07","0.00","93","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-08","0.00","90","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-09",,"91","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-10",,"84","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-11","0.17","84","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-12","0.00","80","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-13","0.00","84","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-14","0.00","84","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-15","0.60","83","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-16","0.01","83","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-17","0.00","87","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-18","0.00","89","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-19","0.44","82","68"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-20","0.00","84","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-21","0.06","79","70"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-22","0.01","85","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-23","0.00","81","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-24","0.00","87","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-25","0.00","88","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-26","0.35","93","72"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-27","0.00","83","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-28","0.00","86","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-29","0.05","89","69"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-30","0.00","83","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-07-31","0.00","82","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-01","0.08","78","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-02","0.06","85","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-03","0.00","68","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-04","0.00","75","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-05","0.00","77","49"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-06","0.00","82","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-07","0.00","84","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-08","0.00","87","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-09","0.00","90","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-10","0.31","88","65"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-11","0.00","85","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-12","0.00","87","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-13","0.00","87","62"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-14","0.00","89","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-15","0.51","87","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-16","0.00","84","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-17","0.00","83","63"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-18","0.00","77","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-19","0.00","83","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-20","0.00","83","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-21","0.00","85","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-22","0.00","86","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-23","0.00","89","64"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-24","0.00","94","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-25","0.00","92","67"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-26","0.00","92","71"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-27","0.00","93","74"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-28","0.00","92","74"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-29","0.00","81","59"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-30","0.00","81","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-08-31","0.00","82","60"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-01","0.21","72","66"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-02","0.04","86","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-03","0.00","87","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-04","0.00","79","49"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-05","0.00","81","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-06","1.33","81","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-07","0.18","78","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-08","0.76","62","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-09","0.08","63","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-10","0.33","67","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-11","0.20","65","58"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-12","0.31","73","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-13","0.04","76","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-14","0.00","75","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-15","0.00","77","55"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-16","0.00","83","56"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-17","0.00","69","49"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-18","0.00","61","42"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-19","0.00","65","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-20","0.00","71","40"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-21","0.00","73","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-22","0.00","78","47"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-23","0.00","79","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-24","0.00","78","51"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-25","0.00","78","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-26","0.00","78","61"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-27","0.25","76","53"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-28","0.23","63","47"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-29","0.00","59","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-09-30","0.00","66","47"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-01","0.02","58","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-02","0.00","56","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-03","0.15","54","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-04","0.00","56","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-05","0.00","62","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-06","0.00","75","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-07","0.00","75","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-08","0.00","72","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-09","0.00","81","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-10","0.00","77","54"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-11","0.00","71","52"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-12","0.12","65","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-13","0.00","72","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-14","0.00","78","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-15","0.00","62","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-16","0.00","55","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-17","0.00","64","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-18","0.16","57","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-19","0.05","49","35"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-20","0.13","50","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-21","0.36","57","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-22","1.45","76","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-23","0.80","68","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-24","0.00","47","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-25","0.00","45","36"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-26","0.05","37","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-27","0.00","37","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-28","0.00","50","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-29","0.00","50","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-30","0.00","44","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-10-31","0.00","58","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-01","0.00","53","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-02","0.00","50","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-03","0.00","68","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-04","0.00","73","45"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-05","0.00","70","46"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-06","0.00","73","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-07","0.00","71","44"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-08","0.00","75","48"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-09","0.00","74","57"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-10","0.60","73","39"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-11","0.00","43","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-12","0.02","53","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-13","0.00","44","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-14","0.23","50","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-15",,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-16","0.00",,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-17","0.00","41","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-18","0.00","50","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-19","0.00","66","43"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-20","0.00","60","37"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-21","0.00","47","32"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-22","0.00","46","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-23","0.00","46","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-24","0.62","44","33"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-25","0.42","47","41"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-26","0.00","44","38"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-27","0.00","44","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-28","0.00","49","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-29","0.00","47","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-11-30","0.00","35","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-01","0.00","33","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-02","0.00","47","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-03","0.00","43","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-04","0.00","44","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-05","0.00","42","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-06","0.00","37","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-07","0.00","38","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-08","0.00","35","31"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-09","0.00","52","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-10","0.00","56","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-11","0.70","44","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-12","0.43","40","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-13","0.00","34","25"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-14","0.00","30","19"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-15","0.00","33","15"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-16","0.00","32","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-17","0.00","34","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-18","0.00","36","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-19","0.00","44","34"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-20","0.00","40","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-21","0.00","46","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-22","0.00","39","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-23","0.16","57","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-24","0.00","23","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-25","0.00","22","6"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-26","0.00","33","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-27","0.00","46","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-28","0.00","33","15"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-29","0.41","31","13"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-30","0.15","34","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2020-12-31","0.00","26","11"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-01","0.23","34","11"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-02","0.00","33","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-03","0.03","32","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-04","0.01","28","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-05","0.00","33","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-06","0.00","36","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-07","0.00","34","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-08","0.00","33","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-09","0.00","36","22"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-10","0.00","28","23"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-11","0.00","29","21"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-12","0.00","34","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-13","0.00","38","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-14","0.14","37","28"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-15","0.02","36","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-16","0.05","36","29"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-17","0.03","32","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-18","0.00","27","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-19","0.01","32","14"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-20","0.00","33","9"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-21","0.00","37","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-22","0.00","27","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-23","0.00","29","3"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-24","0.00","33","26"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-25","0.03","33","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-26","0.09","31","24"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-27","0.00","26","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-28","0.00","22","1"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-29","0.00","30","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-30","0.10","34","27"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-01-31",,"32","30"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-01","0.00","32","18"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-02","0.00","33","12"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-03","0.00","32","7"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-04","0.21","35","16"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2021-02-05","0.00","16","6"
